House_Age,Years_Since_Remod,Was_Remodeled,Garage_Age,Is_New_House,Total_Living_Area,Total_Area_Including_Garage,Basement_Ratio,Garage_Ratio,First_Second_Ratio,Area_Per_Room,Building_Density,Total_Full_Baths,Total_Half_Baths,Total_Bathrooms,Bath_Bedroom_Ratio,Has_Multiple_Baths,Total_Rooms_Baths,Has_Pool,Has_Fireplace,Has_Garage,Has_Basement,Has_Deck_Porch,Total_Outdoor_SF,Has_Large_Garage,Luxury_Score,Total_Quality_Score,Avg_Quality_Score,Is_High_Quality,Is_Excellent_Quality,Quality_Condition_Score,Is_Single_Family,Is_Two_Story,Is_One_Story,Is_Residential_Low_Density,Quality_x_Size,Premium_Neighborhood_x_Quality,New_x_Quality,Area_x_Bathrooms,Is_Normal_Sale,Is_Partial_Sale,Is_Abnormal_Sale,Is_Peak_Season
62,6,1,60.0,0,2040.0,2320.0,0.6661224489795918,0.2285714285714285,1.9951100244498776,204.0,0.1517668939863608,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,1,414,0,1,9.0,3.0,0,0,14,1,0,1,1,7344,0.0,0,2448.0,1,0,0,1
37,37,0,37.0,0,2352.0,2712.0,0.9991503823279524,0.3058623619371283,1176.0,196.0,0.0728895500185942,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,1,1,1,204,0,1,10.0,3.333333333333333,0,0,9,1,0,1,1,5880,0.0,0,2352.0,0,0,1,0
65,3,1,65.0,0,640.0,880.0,0.0,0.374414976599064,640.0,106.66666666666669,0.0729095465937571,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,0,1,0,0,0,0,0,6.0,2.0,0,0,9,1,0,1,1,1920,0.0,0,640.0,1,0,0,0
12,12,0,12.0,0,2486.0,3009.0,0.4777183600713012,0.3107546048722519,0.9146757679180888,210.25,0.1922066049594332,2.0,1.0,2.5,0.625,1,9.5,0,0,1,1,1,77,0,1,11.0,3.6666666666666665,0,0,11,1,1,0,1,10092,0.0,0,4205.0,1,0,0,1
97,4,1,22.0,0,1911.0,2463.0,0.5283772981614708,0.4412470023980815,1.1203389830508474,138.88888888888889,0.2330785008390826,2.0,0.0,2.0,0.5,1,10.0,0,1,1,1,1,323,0,2,9.0,3.0,0,0,11,1,0,1,1,6250,0.0,0,2500.0,1,0,0,0
33,33,0,33.0,0,2460.0,2939.0,0.7950401167031363,0.349380014587892,1370.0,195.7142857142857,0.1317181040284588,2.0,0.0,2.0,0.5,1,8.0,0,1,1,1,0,0,0,1,10.0,3.333333333333333,1,0,12,1,0,1,1,9590,0.0,0,2740.0,0,0,0,1
3,3,0,3.0,0,1696.0,2116.0,0.9988221436984688,0.4946996466431095,848.0,169.6,0.1911632100991884,2.0,0.0,2.0,1.0,1,6.0,0,0,1,1,1,140,0,1,12.0,4.0,0,0,11,0,0,1,0,5088,0.0,0,1696.0,1,0,0,0
12,12,0,12.0,0,3723.0,4444.0,0.4771915906386355,0.2859976199920666,0.9288446824789596,252.0,0.2532408803135363,2.0,1.0,2.5,0.5,1,11.5,0,1,1,1,1,338,1,3,12.0,4.0,1,0,12,1,1,0,1,17640,7.0,0,6300.0,0,0,1,1
46,14,1,46.0,0,1824.0,2124.0,0.9989047097480832,0.3285870755750273,912.0,130.28571428571428,0.1170431211498973,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,0,0,0,0,11.0,3.6666666666666665,0,0,13,1,0,1,1,4560,0.0,0,1824.0,1,0,0,0
1,0,1,1.0,1,3244.0,3769.0,0.9678593086719224,0.3183747725894481,1648.0,274.6666666666667,0.4287200832466181,3.0,1.0,3.5,1.1666666666666667,1,8.5,0,1,1,1,1,368,0,3,15.0,5.0,1,1,13,0,0,1,0,13184,0.0,8,5768.0,0,1,0,0
65,56,1,0.0,0,1576.0,1576.0,0.9987325728770596,0.0,788.0,157.6,0.105814421914865,1.0,0.0,1.0,0.3333333333333333,0,5.0,0,1,0,1,0,0,0,1,9.0,3.0,0,0,9,1,0,1,1,3152,0.0,0,788.0,0,0,1,0
79,58,1,79.0,0,2020.0,2228.0,0.7437446074201898,0.17946505608283,4.545454545454546,193.0,0.192967838693551,1.0,0.0,1.0,0.25,0,6.0,0,1,1,1,1,112,0,2,9.0,3.0,0,0,13,1,0,1,0,6948,0.0,0,1158.0,1,0,0,1
1,1,0,1.0,1,3736.0,4821.0,0.9994649545211344,0.5805243445692884,1868.0,233.5,0.1263784588322846,3.0,0.0,3.0,1.0,1,10.0,0,1,1,1,1,566,1,4,15.0,5.0,1,1,14,1,0,1,1,16812,9.0,9,5604.0,1,0,0,1
55,55,0,55.0,0,3216.0,3792.0,0.6869428421604614,0.302045097011012,1906.0,272.2857142857143,0.1089080623964345,2.0,1.0,2.5,0.625,1,8.5,0,1,1,1,1,201,0,2,9.0,3.0,0,0,11,1,0,1,1,11436,0.0,0,4765.0,1,0,0,0
43,43,0,43.0,0,2229.0,2523.0,0.944202266782912,0.2563208369659983,1146.0,163.71428571428572,0.1125184094256259,1.0,1.0,1.5,0.375,0,7.5,0,1,1,1,1,420,0,2,9.0,3.0,0,0,11,1,0,0,1,6876,0.0,0,1719.0,1,0,0,1
9,8,1,9.0,0,2932.0,3520.0,0.5642666666666667,0.3136,1.2949816401468788,234.25,0.2498333555525929,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,134,0,2,12.0,4.0,1,1,13,1,1,0,0,14992,8.0,0,4685.0,1,0,0,0
44,44,0,44.0,0,2104.0,2415.0,0.9990503323836656,0.295346628679962,1052.0,150.28571428571428,0.097398389038052,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,133,0,1,9.0,3.0,0,0,11,1,0,1,1,6312,0.0,0,2104.0,1,0,0,0
39,39,0,36.0,0,2004.0,2906.0,0.9990029910269193,0.8993020937188435,1002.0,167.0,0.1145011998628728,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,11,1,0,1,1,5010,0.0,0,2004.0,1,0,0,0
32,7,1,32.0,0,2349.0,2833.0,0.7938931297709924,0.3694656488549618,1309.0,218.16666666666663,0.1290799723893107,2.0,1.0,2.5,0.625,1,7.5,1,1,1,1,1,265,0,3,10.0,3.333333333333333,0,0,12,1,0,1,1,7854,0.0,0,3272.5,1,0,0,0
1,1,0,1.0,1,3612.0,4132.0,1.0896471949103528,0.3007518796992481,1728.0,216.0,0.1509170305676856,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,276,0,3,12.0,4.0,1,1,13,1,0,1,1,13824,8.0,8,5184.0,1,0,0,0
40,14,1,40.0,0,2056.0,2364.0,0.8564981949458483,0.2779783393501805,1107.0,184.5,0.1374984473978387,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,1,152,0,1,10.0,3.333333333333333,0,0,11,1,0,1,1,5535,0.0,0,2214.0,1,0,0,0
53,53,0,51.0,0,1896.0,2176.0,0.9989462592202318,0.2950474183350896,948.0,158.0,0.1157367842754242,2.0,0.0,2.0,0.5,1,7.0,0,1,1,1,1,36,0,2,9.0,3.0,0,0,10,1,0,1,1,3792,0.0,0,1896.0,1,0,0,0
3,2,1,2.0,0,2642.0,3080.0,0.7040618955512572,0.2823984526112185,2.5330296127562644,193.75,0.1907457543686931,3.0,0.0,3.0,1.0,1,10.0,0,0,1,1,1,168,0,2,12.0,4.0,1,0,12,1,1,0,0,10850,7.0,0,4650.0,1,0,0,0
57,3,1,57.0,0,2114.0,2360.0,0.999054820415879,0.2325141776937618,1057.0,176.16666666666666,0.133409062223905,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,1,52,0,1,10.0,3.333333333333333,0,0,12,1,0,1,1,5285,0.0,0,2114.0,0,0,1,0
50,2,1,50.0,0,2884.0,3354.0,0.5921633554083885,0.2593818984547461,1811.0,258.7142857142857,0.1282941343156701,1.0,0.0,1.0,0.3333333333333333,0,7.0,0,1,1,1,1,280,0,2,11.0,3.6666666666666665,0,0,13,1,0,1,1,10866,0.0,0,1811.0,0,0,1,1
44,2,1,44.0,0,2208.0,2523.0,0.9565987599645704,0.279007971656333,1128.0,188.0,0.0991125560144099,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,1,1,1,1,238,0,2,10.0,3.333333333333333,0,0,14,1,0,0,1,6768,0.0,0,2256.0,1,0,0,0
86,59,1,86.0,0,2454.0,2670.0,0.7131891137473831,0.1507327285415212,1432.0,204.57142857142856,0.2164449818621523,1.0,0.0,1.0,0.25,0,7.0,0,1,1,1,1,327,0,2,10.0,3.333333333333333,0,0,12,1,0,1,1,8592,0.0,0,1432.0,1,0,0,0
3,2,1,3.0,0,4000.0,4888.0,0.9995002498750624,0.4437781109445277,2000.0,222.22222222222223,0.1925483777799172,3.0,0.0,3.0,0.75,1,11.0,0,0,1,1,1,168,1,3,12.0,4.0,1,1,13,1,0,1,1,16000,0.0,0,6000.0,1,0,0,1
109,16,1,11.0,0,2928.0,3504.0,0.3503918856615952,0.2655601659751037,0.9989235737351992,180.66666666666663,0.2503175152984643,2.0,0.0,2.0,0.3333333333333333,1,13.0,0,0,1,1,1,705,0,1,10.0,3.333333333333333,0,0,11,1,1,0,0,10840,0.0,0,4336.0,1,0,0,0
42,42,0,42.0,0,2492.0,2933.0,0.9991980753809142,0.3536487570168404,1246.0,178.0,0.0981025116132588,2.0,0.0,2.0,0.5,1,8.0,0,1,1,1,1,69,0,2,9.0,3.0,0,0,11,1,0,0,1,7476,0.0,0,2492.0,1,0,0,0
100,6,1,0.0,0,1716.0,1716.0,0.5048203330411919,0.0,2.2693409742120343,142.5,0.1295307351437336,1.0,0.0,1.0,0.25,0,8.0,0,0,0,1,1,160,0,1,9.0,3.0,0,0,11,1,0,1,0,4560,0.0,0,1140.0,1,0,0,1
61,56,1,0.0,0,729.0,729.0,0.0,0.0,729.0,121.5,0.058947198188728,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,0,0,0,1,23,0,1,6.0,2.0,0,0,8,1,0,1,0,2187,0.0,0,729.0,0,0,1,0
1,1,0,1.0,1,3058.0,3542.0,0.9928338762214984,0.3153094462540716,1534.0,191.75,0.1445397154433242,2.0,0.0,2.0,0.5,1,9.0,0,1,1,1,1,214,0,2,12.0,4.0,1,1,13,1,0,1,1,12272,8.0,8,3068.0,0,0,0,0
2,1,1,1.0,0,2628.0,3254.0,0.9992395437262356,0.4760456273764258,1314.0,187.7142857142857,0.259478672985782,3.0,0.0,3.0,1.0,1,9.0,0,1,1,1,1,234,0,3,12.0,4.0,1,0,12,0,0,1,1,9198,7.0,0,3942.0,1,0,0,0
70,59,1,70.0,0,1818.0,2098.0,0.4447974583002382,0.2223987291501191,1.2442067736185385,179.71428571428572,0.1388367729831144,1.0,0.0,1.0,0.3333333333333333,0,7.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,11,1,0,1,1,7548,0.0,0,1258.0,1,0,0,0
30,30,0,30.0,0,2496.0,3024.0,0.4996996996996997,0.3171171171171171,0.9987995198079233,184.88888888888889,0.1640863820136081,2.0,1.0,2.5,0.5,1,10.5,0,1,1,1,1,287,0,2,10.0,3.333333333333333,1,0,12,1,1,0,1,11648,0.0,0,4160.0,1,0,0,0
18,1,1,18.0,0,2730.0,3254.0,0.5552391799544419,0.2984054669703872,1.2483994878361075,219.375,0.1468619246861924,2.0,2.0,3.0,0.75,1,10.0,0,1,1,1,1,562,0,2,12.0,4.0,1,0,15,1,1,0,1,12285,7.0,0,5265.0,1,0,0,1
34,34,0,34.0,0,2369.0,2875.0,0.984924623115578,0.423785594639866,1193.0,198.83333333333331,0.1079540313093837,2.0,0.0,2.0,0.5,1,7.0,0,1,1,1,1,40,0,2,9.0,3.0,1,0,12,1,0,1,1,8351,0.0,0,2386.0,1,0,0,0
4,4,0,4.0,0,2969.0,3637.0,0.8833227647431833,0.4235890932149651,1576.0,197.0,0.3998985029180411,3.0,0.0,3.0,1.0,1,10.0,0,1,1,1,1,163,1,4,12.0,4.0,1,0,12,0,0,1,0,11032,0.0,0,4728.0,1,0,0,1
60,6,1,7.0,0,1126.0,1646.0,0.0,0.4614019520851819,1126.0,187.66666666666663,0.1282752335383914,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,1,0,1,96,0,1,7.0,2.333333333333333,0,0,9,1,0,1,1,4504,0.0,0,2252.0,1,0,0,1
65,60,1,61.0,0,2222.0,2442.0,0.4939516129032258,0.1478494623655914,1.1565217391304348,185.875,0.1700983756577442,1.0,1.0,1.5,0.375,0,8.5,0,1,1,1,1,140,0,2,9.0,3.0,0,0,10,1,0,1,1,8922,0.0,0,2230.5,1,0,0,0
5,5,0,5.0,0,3504.0,4080.0,0.9994295493439818,0.3285795778665145,1752.0,250.28571428571428,0.2287504896200548,3.0,0.0,3.0,1.0,1,9.0,0,1,1,1,1,278,0,3,15.0,5.0,1,1,14,0,0,1,1,15768,9.0,0,5256.0,1,0,0,0
38,38,0,38.0,0,1731.0,2057.0,0.9265850945494994,0.3626251390433815,898.0,128.28571428571428,0.1068920366623021,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,143,0,1,10.0,3.333333333333333,0,0,11,1,0,0,1,4490,0.0,0,1796.0,1,0,0,0
4,4,0,4.0,0,2184.0,2574.0,0.4996568291008922,0.2676733013040494,0.9986282578875172,161.77777777777777,0.133223533717632,2.0,1.0,2.5,0.625,1,10.5,0,1,1,1,1,100,0,2,12.0,4.0,1,0,12,1,1,0,1,10192,0.0,0,3640.0,1,0,0,1
30,30,0,30.0,0,3456.0,4016.0,0.9994216310005783,0.3238866396761133,1728.0,192.0,0.1858464185846418,4.0,0.0,4.0,0.8,1,12.0,0,0,1,1,0,0,0,1,9.0,3.0,0,0,10,0,0,1,1,8640,0.0,0,6912.0,0,0,0,1
-1,-2,1,-1.0,1,10190.0,11344.0,0.9998037676609104,0.2264521193092621,5095.0,318.4375,0.1296734621160062,3.0,2.0,4.0,1.3333333333333333,1,19.0,0,1,1,1,1,1030,1,4,15.0,5.0,1,1,15,1,0,1,1,50950,0.0,10,20380.0,0,1,0,0
84,58,1,0.0,0,1568.0,1568.0,0.9987261146496816,0.0,784.0,130.66666666666666,0.1278747349535149,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,0,1,1,116,0,1,10.0,3.333333333333333,0,0,11,1,0,1,0,3920,0.0,0,1568.0,1,0,0,1
13,12,1,13.0,0,3148.0,3632.0,0.9767733835530444,0.3038292529817953,1592.0,199.0,0.1334674714956405,2.0,0.0,2.0,0.5,1,9.0,0,1,1,1,1,155,0,2,12.0,4.0,1,1,13,1,0,1,1,12736,0.0,0,3184.0,1,0,0,1
11,11,0,11.0,0,2280.0,2753.0,0.5206666666666667,0.3153333333333333,1.127659574468085,214.14285714285717,0.1205080794276067,2.0,1.0,2.5,0.625,1,8.5,0,1,1,1,1,504,0,2,12.0,4.0,0,0,11,1,1,0,1,8994,0.0,0,3747.5,1,0,0,0
99,3,1,53.0,0,2044.0,2324.0,0.9990224828934506,0.273704789833822,1022.0,204.4,0.1419247326760172,2.0,0.0,2.0,0.6666666666666666,1,6.0,0,0,1,1,1,256,0,1,9.0,3.0,0,0,9,1,0,1,0,5110,0.0,0,2044.0,1,0,0,1
52,52,0,11.0,0,1728.0,2256.0,0.998843930635838,0.6104046242774567,864.0,144.0,0.1057139361311635,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,1,196,0,1,9.0,3.0,0,0,9,1,0,1,1,3456,0.0,0,1728.0,0,0,0,0
50,2,1,49.0,0,1962.0,2270.0,0.7943327239488117,0.2815356489945155,1093.0,182.16666666666663,0.128331572149818,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,10,1,0,1,0,4372,0.0,0,1093.0,1,0,0,1
81,56,1,81.0,0,1783.0,2233.0,0.7559055118110236,0.4429133858267716,1015.0,145.0,0.165822578010129,1.0,0.0,1.0,0.25,0,7.0,0,0,1,1,1,232,0,1,9.0,3.0,0,0,12,1,0,1,0,5075,0.0,0,1015.0,0,0,1,1
5,4,1,5.0,0,2148.0,2580.0,0.4996510816468946,0.3014654570830425,0.99860529986053,204.57142857142856,0.1836839404822986,3.0,1.0,3.5,0.875,1,9.5,0,1,1,1,1,151,0,3,12.0,4.0,1,0,12,1,1,0,1,10024,0.0,0,5012.0,1,0,0,1
0,0,0,0.0,1,2752.0,3396.0,0.4856988667026443,0.3475445223961144,1.011943539630836,231.5,0.2143270454808471,3.0,1.0,3.5,0.875,1,10.5,0,1,1,1,1,276,0,3,11.0,3.6666666666666665,1,0,12,1,1,0,0,12964,7.0,7,6482.0,0,1,0,1
46,46,0,46.0,0,2054.0,2353.0,0.9990272373540856,0.2908560311284047,1027.0,146.71428571428572,0.1283589551306087,1.0,1.0,1.5,0.375,0,7.5,0,0,1,1,0,0,0,0,9.0,3.0,0,0,10,1,0,1,1,5135,0.0,0,1540.5,1,0,0,0
4,4,0,4.0,0,2508.0,3008.0,0.5032953864589574,0.2995805871779509,1.0132689987937271,185.33333333333331,0.1473758614596218,2.0,1.0,2.5,0.625,1,10.5,0,0,1,1,1,212,0,1,12.0,4.0,1,0,12,1,1,0,1,11676,0.0,0,4170.0,1,0,0,0
38,38,0,38.0,0,2124.0,2900.0,0.4996471418489767,0.547635850388144,0.998589562764457,177.0,0.1210152978377916,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,288,0,2,9.0,3.0,0,0,12,1,1,0,1,8496,0.0,0,3540.0,1,0,0,1
39,39,0,0.0,0,1728.0,1728.0,0.998843930635838,0.0,864.0,144.0,0.082277878297305,1.0,0.0,1.0,0.25,0,6.0,0,1,0,1,0,0,0,1,9.0,3.0,0,0,9,1,0,1,1,3456,0.0,0,864.0,1,0,0,0
11,11,0,11.0,0,2194.0,2436.0,0.999089253187614,0.2204007285974499,1097.0,156.71428571428572,0.0662359618403574,2.0,1.0,2.5,0.625,1,8.5,0,0,1,1,1,306,0,1,10.0,3.333333333333333,0,0,10,1,0,1,1,5485,0.0,0,2742.5,1,0,0,1
91,58,1,58.0,0,2793.0,3189.0,0.3569694026226323,0.192326372025255,1.225945945945946,228.66666666666663,0.2143526715967086,1.0,1.0,1.5,0.375,0,9.5,0,1,1,1,1,259,0,2,10.0,3.333333333333333,0,0,11,1,1,0,0,12348,0.0,0,3087.0,1,0,0,0
83,4,1,43.0,0,1444.0,1948.0,0.8888888888888888,0.6588235294117647,764.0,152.8,0.1459965602904643,1.0,0.0,1.0,0.3333333333333333,0,5.0,0,0,1,1,0,0,0,0,8.0,2.6666666666666665,0,0,10,1,0,1,0,3820,0.0,0,764.0,1,0,0,1
19,18,1,19.0,0,2405.0,2902.0,0.9753694581280788,0.4080459770114942,1217.0,173.85714285714286,0.122336147969441,3.0,0.0,3.0,0.75,1,9.0,0,0,1,1,1,195,0,2,11.0,3.6666666666666665,1,0,12,1,0,0,1,8519,0.0,0,3651.0,1,0,0,1
67,2,1,67.0,0,1882.0,2122.0,0.5549132947976878,0.1981833195706028,2.1952506596306067,172.85714285714286,0.2419516096780644,1.0,0.0,1.0,0.25,0,7.0,0,0,1,1,0,0,0,0,10.0,3.333333333333333,0,0,12,1,0,1,0,6050,0.0,0,1210.0,1,0,0,1
5,5,0,5.0,0,1836.0,2316.0,0.4850444624090542,0.3880355699272433,0.9419152276295132,247.2,0.4856581532416503,3.0,1.0,3.5,1.1666666666666667,1,7.5,0,0,1,1,1,166,0,2,12.0,4.0,0,0,11,0,1,0,0,7416,6.0,0,4326.0,1,0,0,1
2,1,1,1.0,0,2684.0,3234.0,0.9992553983618764,0.4095309009679821,1342.0,191.7142857142857,0.215029642685467,3.0,0.0,3.0,1.0,1,9.0,0,1,1,1,1,35,0,3,12.0,4.0,1,1,13,0,0,1,1,10736,8.0,0,4026.0,1,0,0,1
34,34,0,34.0,0,1431.0,1695.0,0.5089567966280295,0.2781875658587987,1.036480686695279,158.0,0.5639500297441998,1.0,1.0,1.5,0.5,0,6.5,0,0,1,1,0,0,0,0,9.0,3.0,0,0,11,0,1,0,0,5688,0.0,0,1422.0,1,0,0,1
4,4,0,4.0,0,1696.0,2116.0,0.9988221436984688,0.4946996466431095,848.0,169.6,0.1910340166704212,2.0,0.0,2.0,1.0,1,6.0,0,1,1,1,1,140,0,2,12.0,4.0,0,0,11,0,0,1,0,5088,0.0,0,1696.0,1,0,0,1
21,21,0,21.0,0,2382.0,2913.0,0.9991610738255032,0.4454697986577181,1191.0,198.5,0.3047594677584442,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,1,1,1,1,193,0,2,12.0,4.0,1,1,13,0,0,1,0,9528,0.0,0,2382.0,1,0,0,0
13,13,0,12.0,0,2044.0,2791.0,0.9990224828934506,0.7302052785923754,1022.0,146.0,0.071880714587143,1.0,1.0,1.5,0.375,0,7.5,0,0,1,1,0,0,0,0,10.0,3.333333333333333,0,0,10,1,0,1,1,5110,0.0,0,1533.0,1,0,0,0
1,1,0,1.0,1,4226.0,5006.0,1.0751104565537557,0.3829160530191458,2036.0,203.6,0.1514993675124637,3.0,0.0,3.0,0.75,1,12.0,0,1,1,1,1,244,1,4,15.0,5.0,1,1,14,1,0,1,1,18324,9.0,9,6108.0,1,0,0,1
36,36,0,36.0,0,2968.0,3455.0,0.9993265993265992,0.3279461279461279,1484.0,185.5,0.121202221496243,2.0,0.0,2.0,0.5,1,9.0,0,1,1,1,1,404,0,2,10.0,3.333333333333333,0,0,11,1,0,1,1,7420,0.0,0,2968.0,1,0,0,0
35,35,0,35.0,0,2818.0,3313.0,0.413741223671013,0.2482447342026078,1.2229654403567447,221.44444444444449,0.1346257768170764,2.0,1.0,2.5,0.5,1,10.5,0,1,1,1,1,66,0,2,9.0,3.0,0,0,11,1,1,0,1,11958,0.0,0,4982.5,1,0,0,1
29,29,0,29.0,0,1548.0,2000.0,0.4995159728944821,0.4375605033881897,0.9980657640232108,172.0,0.5951557093425606,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,1,1,1,1,279,0,2,9.0,3.0,0,0,12,0,1,0,0,6192,0.0,0,1032.0,1,0,0,1
11,11,0,11.0,0,3346.0,3874.0,0.9887106357694592,0.3137254901960784,1682.0,240.28571428571428,0.2684756584197925,2.0,1.0,2.5,1.25,1,8.5,0,1,1,1,0,0,0,1,13.0,4.333333333333333,1,1,13,1,0,1,1,13456,8.0,0,4205.0,1,0,0,1
1,0,1,1.0,1,3952.0,4860.0,0.9994941831057156,0.4592817400101163,1976.0,247.0,0.1319268260114835,3.0,0.0,3.0,1.0,1,10.0,0,1,1,1,1,313,1,4,13.0,4.333333333333333,1,1,13,1,0,1,1,15808,8.0,8,5928.0,0,1,0,1
5,4,1,5.0,0,3644.0,4322.0,0.9994514536478332,0.371914426769062,1822.0,202.44444444444449,0.1290094172626212,2.0,0.0,2.0,0.5,1,10.0,0,1,1,1,1,119,1,3,14.0,4.666666666666667,1,1,13,1,0,1,1,14576,8.0,0,3644.0,1,0,0,0
48,48,0,48.0,0,3282.0,3800.0,0.9884918231374924,0.3137492428831011,1650.0,235.7142857142857,0.0329321597509131,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,1,1,1,1,138,0,2,10.0,3.333333333333333,0,0,11,1,0,1,1,9900,6.0,0,3300.0,0,0,0,0
2,1,1,2.0,0,3560.0,4376.0,0.9994385176866928,0.4581695676586187,1780.0,222.5,0.1200350664238991,3.0,0.0,3.0,1.0,1,10.0,0,1,1,1,1,212,1,4,15.0,5.0,1,1,14,1,0,1,1,16020,9.0,0,5340.0,1,0,0,0
36,36,0,35.0,0,1560.0,1912.0,0.998719590268886,0.4507042253521127,780.0,156.0,0.1083182891265102,1.0,0.0,1.0,0.3333333333333333,0,5.0,0,0,1,1,1,196,0,1,9.0,3.0,0,0,12,1,0,1,1,3900,0.0,0,780.0,1,0,0,0
65,28,1,65.0,0,1954.0,2194.0,0.5237724084177708,0.1870615744349181,1.5405940594059406,256.4,0.2858416945373467,2.0,0.0,2.0,0.6666666666666666,1,6.0,0,0,1,1,1,88,0,1,9.0,3.0,0,0,11,0,0,1,1,6410,0.0,0,2564.0,1,0,0,1
33,33,0,33.0,0,2074.0,2505.0,0.9990366088631984,0.4152215799614643,1037.0,172.83333333333334,0.0964471726190476,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,1,1,1,183,0,1,8.0,2.6666666666666665,0,0,10,1,0,1,1,5185,0.0,0,2074.0,1,0,0,0
7,6,1,7.0,0,3424.0,4125.0,0.9994162288382954,0.4092235843549329,1712.0,190.22222222222223,0.1020809731083417,3.0,0.0,3.0,0.75,1,11.0,0,1,1,1,1,401,1,4,13.0,4.333333333333333,1,1,13,1,0,1,1,13696,8.0,0,5136.0,1,0,0,0
53,12,1,53.0,0,2266.0,2760.0,0.7438461538461538,0.38,1299.0,185.57142857142856,0.1141877637130801,1.0,0.0,1.0,0.25,0,7.0,0,1,1,1,1,361,0,2,10.0,3.333333333333333,0,0,11,1,0,1,1,7794,0.0,0,1299.0,1,0,0,0
36,36,0,0.0,0,1260.0,1260.0,0.9984152139461172,0.0,630.0,157.5,0.4106910039113429,2.0,0.0,2.0,1.0,1,5.0,0,0,0,1,0,0,0,0,12.0,4.0,0,0,12,0,0,0,0,3150,0.0,0,1260.0,0,0,1,0
71,16,1,13.0,0,5508.0,6344.0,0.4998638714946909,0.2276068608766675,0.9994556341861732,459.0,0.185445179536387,3.0,1.0,3.5,0.5833333333333334,1,10.5,0,1,1,1,1,796,0,3,10.0,3.333333333333333,0,0,14,1,1,0,1,22032,0.0,0,12852.0,1,0,0,0
28,28,0,28.0,0,3480.0,4020.0,0.9994256174612292,0.3101665709362435,1740.0,217.5,0.1128551044234012,1.0,1.0,1.5,0.5,0,8.5,0,0,1,1,1,466,0,1,12.0,4.0,1,0,12,1,0,1,1,12180,7.0,0,2610.0,1,0,0,1
57,57,0,53.0,0,944.0,1472.0,0.0,0.5587301587301587,944.0,188.8,0.0924855491329479,1.0,0.0,1.0,0.3333333333333333,0,5.0,0,0,1,0,0,0,0,0,5.0,1.6666666666666667,0,0,6,1,0,1,1,2832,0.0,0,944.0,1,0,0,1
17,17,0,17.0,0,3580.0,4342.0,0.5238297872340425,0.3242553191489362,1.1383075523202912,234.9,0.1787127206329884,3.0,1.0,3.5,0.7,1,12.5,0,1,1,1,1,162,1,4,12.0,4.0,1,1,13,1,1,0,1,18792,8.0,0,8221.5,1,0,0,1
1,1,0,1.0,1,5496.0,6168.0,1.2875572201414898,0.2796504369538077,2402.0,218.3636363636364,0.1556505961638154,3.0,0.0,3.0,1.0,1,13.0,0,1,1,1,1,242,1,4,15.0,5.0,1,1,15,1,0,1,1,24020,10.0,10,7206.0,1,0,0,0
0,0,0,0.0,1,2998.0,3683.0,0.5619791666666667,0.3567708333333333,1.2829964328180736,213.22222222222223,0.1229182679989751,2.0,1.0,2.5,0.625,1,10.5,0,1,1,1,1,51,0,2,12.0,4.0,1,1,13,1,1,0,1,15352,0.0,8,4797.5,0,1,0,1
5,4,1,5.0,0,4730.0,5294.0,0.8751486325802615,0.2235434007134364,2522.0,280.22222222222223,0.345621488282856,3.0,0.0,3.0,1.5,1,11.0,0,1,1,1,1,239,0,3,13.0,4.333333333333333,1,1,13,0,0,1,1,20176,8.0,0,7566.0,1,0,0,0
24,24,0,24.0,0,2186.0,2692.0,0.940550133096717,0.4489795918367347,1126.0,187.66666666666663,0.1521416024861505,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,1,1,1,178,0,1,10.0,3.333333333333333,0,0,10,1,0,0,1,5630,0.0,0,2252.0,1,0,0,0
